预计离泊时间,航线,船名,航次,收货地,装货港,卸货港,交货地,订舱人代码,订舱人全称,一级代理,SCNO,STUFFLOC,箱属,箱态,20',40',20'H,40'H,45',TEU,20RF,40RF,40RH,20OT,40OT,20FR,40FR,20GP,40GP,40HC,20TK,40TK,20HS,40HS,20HT,40HT,20HC,20RH,40HR,20PL,40PL,45GP,45HC
2017/1/1 10:00:00,CPS,SNLTAEE,1626S,CNNGB,CNNGB,PHMNL,PHMNL,JET55004092,浙江简达,JET55004092,R15PHNGB03541,,SNL,F,3,3,0,8,0,25,,,,,,,,3,3,8,,,,,,,,,,,,,
2017/1/1 10:00:00,CPS,SNLTAEE,1626S,CNNGB,CNNGB,PHMNS,PHMNS,JET55004092,浙江简达,JET55004092,R15PHNGB03541,,SNL,F,6,0,0,12,0,30,,,,,,,,6,,12,,,,,,,,,,,,,
2017/1/1 10:00:00,CPS,SNLTAEE,1626S,CNNGB,CNNGB,PHMNL,PHMNL,NBWLB1,宁波集运物流部,NBWLB1,,,SNL,F,0,0,0,1,0,2,,,,,,,,,,1,,,,,,,,,,,,,
2017/1/1 10:00:00,CPS,SNLTAEE,1626S,CNNGB,CNNGB,PHMNS,PHMNS,QYGYL123,七运供应链,NBWLB1,R16PHNGB13751,,SNL,F,2,0,0,17,0,36,,,,,,,,2,,17,,,,,,,,,,,,,
2017/1/1 10:00:00,CPS,SNLTAEE,1626S,CNNGB,CNNGB,PHMNL,PHMNL,QYGYL123,七运供应链,NBWLB1,R16PHNGB13751,,SNL,F,1,0,0,31,0,63,,,,,,,,1,,31,,,,,,,,,,,,,
2017/1/1 10:00:00,CPS,SNLTAEE,1626S,CNNGB,CNNGB,PHMNL,PHMNL,QYGYL123,七运供应链,NBWLB1,R16PHNGB13943,,SNL,F,0,0,0,10,0,20,,,10,,,,,,,,,,,,,,,,,,,,
2017/1/1 10:00:00,CPS,SNLTAEE,1626S,CNNGB,CNNGB,PHMNL,PHMNL,WYFH123,宁波外运泛海,WYFH123,R15PHNGB03561,,SNL,F,1,0,0,20,0,41,,,,,,,,1,,20,,,,,,,,,,,,,
2017/1/1 10:00:00,CPS,SNLTAEE,1626S,CNNGB,CNNGB,PHMNS,PHMNS,WYFH123,宁波外运泛海,WYFH123,R15PHNGB03561,,SNL,F,7,1,0,12,0,33,,,,,,,,7,1,12,,,,,,,,,,,,,
2017/1/1 10:00:00,CPS,SNLTAEE,1626S,CNNGB,CNNGB,PHMNL,PHMNL,YAXYNB,宁波亚细亚,NBWLB1,R15PHNGB03559,,SNL,F,0,0,0,1,0,2,,,,,,,,,,1,,,,,,,,,,,,,
2017/1/1 10:00:00,CPS,SNLTAEE,1626S,CNNGB,CNNGB,PHMNS,PHMNS,YAXYNB,宁波亚细亚,NBWLB1,,,SNL,F,0,1,0,25,0,52,,,,,,,,,1,25,,,,,,,,,,,,,
2017/1/1 10:00:00,CPS,SNLTAEE,1626S,CNNGB,CNNGB,PHMNL,PHMNL,YAXYNB,宁波亚细亚,NBWLB1,,,SNL,F,3,1,0,55,0,115,,,,,,,,3,1,55,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPTYO,JPTYO,JET55004092,浙江简达,JET55004092,,,SNL,F,2,0,0,0,0,2,,,,,,,,2,,,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPYOK,JPYOK,JET55004092,浙江简达,JET55004092,,,SNL,F,0,0,0,1,0,2,,,,,,,,,,1,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPYOK,JPYOK,LFGYLNB,宁波利丰,LFGYLNB,,,SNL,F,2,0,0,0,0,2,,,,,,,,2,,,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPTYO,JPTYO,LFGYLNB,宁波利丰,LFGYLNB,,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPTYO,JPTYO,NBCNTR,外运箱运,NBCNTR,R16JPNGB13687,,SNL,F,0,1,0,0,0,2,,,,,,,,,1,,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPTYO,JPTYO,NBCNTR,外运箱运,NBCNTR,00118JP16HQLN10,,SNL,F,1,0,0,1,0,3,,,,,,,,1,,1,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPTYO,JPTYO,NBCNTR,外运箱运,NBCNTR,00215JP16NGBN01,,SNL,F,2,0,0,1,0,4,,,,,,,,2,,1,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPYOK,JPYOK,NBCNTR,外运箱运,NBCNTR,00215JP16NGBN01,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPTYO,JPTYO,NBCNTR,外运箱运,NBCNTR,00118JP16HQLD10,,SNL,F,1,0,0,1,0,3,,,,,,,,1,,1,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPTYO,JPTYO,NBCNTR,外运箱运,NBCNTR,00176JP16NGBD02,,SNL,F,2,1,0,9,0,22,,,,,,,,2,1,9,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPTYO,JPTYO,NBHGWL,宁波外运海港,NBHGWL,,,SNL,F,0,0,0,2,0,4,,,,,,,,,,2,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPYOK,JPYOK,NBHGWL,宁波外运海港,NBHGWL,,,SNL,F,0,0,0,2,0,4,,,2,,,,,,,,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPTYO,JPTYO,NBHJ888,宁波豪捷,NBWLB1,,,SNL,F,1,1,0,1,0,5,,,,,,,,1,1,1,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPYOK,JPYOK,NBZHHD,宁波哲辉,NBWLB1,,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPYOK,JPYOK,NPSEL1218,宁波东南物流,NPSEL1218,,,SNL,F,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPTYO,JPTYO,NPSEL1218,宁波东南物流,NPSEL1218,00206JP16NGBD01,,SNL,F,0,0,0,4,0,8,,,,,,,,,,4,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPTYO,JPTYO,NPSEL1218,宁波东南物流,NPSEL1218,00206JP16NGBD03,,SNL,F,1,1,0,0,0,3,,,,,,,,1,1,,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPTYO,JPTYO,NPSEL1218,宁波东南物流,NPSEL1218,,,SNL,F,1,1,0,0,0,3,,,,,,,,1,1,,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPTYO,JPTYO,NPSEL1218,宁波东南物流,NPSEL1218,00206JP16NGBD22,,SNL,F,0,0,0,1,0,2,,,,,,,,,,1,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPTYO,JPTYO,PAF1,宁波中远物流,PAF1,,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPTYO,JPTYO,QYGYL123,七运供应链,NBWLB1,R16JPNGB13685,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPTYO,JPTYO,SHHZ1906,宁波上海海尊,NBWLB1,R16JPNGB13123,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPTYO,JPTYO,TOPSHIPPING_2,宁波托浦船务,TOPSHIPPING_2,,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPTYO,JPTYO,TOPSHIPPING_2,宁波托浦船务,TOPSHIPPING_2,00176JP16NGBD02,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPYOK,JPYOK,TOPSHIPPING_2,宁波托浦船务,TOPSHIPPING_2,,,SNL,F,2,0,0,0,0,2,,,,,,,,2,,,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPTYO,JPTYO,WANGZJ,宁波泛洋,WANGZJ,00070JP16NGBN02,,SNL,F,0,4,0,1,0,10,,,,,,,,,4,1,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPTYO,JPTYO,WANGZJ,宁波泛洋,WANGZJ,,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPYOK,JPYOK,WANGZJ,宁波泛洋,WANGZJ,,,SNL,F,2,0,0,0,0,2,,,,,,,,2,,,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPTYO,JPTYO,WDXHXYB1,宁波外代新华箱运部,WDXHXYB1,00204JP17NGBN01,,SNL,F,2,0,0,0,0,2,,,,,,,,2,,,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPYOK,JPYOK,WDXHXYB1,宁波外代新华箱运部,WDXHXYB1,00204JP17NGBN01,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/1 2:00:00,PAN NKT1,PANXIOU,097E,CNNGB,CNNGB,JPTYO,JPTYO,WYHYFGS,宁波外运海运,WYHYFGS,,,SNL,F,1,1,0,0,0,3,,,,,,,,1,1,,,,,,,,,,,,,,
2017/1/1 20:00:00,SITC NJ1,SITSITA,1649N,CNNGB,CNNGB,JPYOK,JPYOK,JET55004092,浙江简达,JET55004092,,,SNL,F,1,1,0,0,0,3,,,,,,,,1,1,,,,,,,,,,,,,,
2017/1/1 20:00:00,SITC NJ1,SITSITA,1649N,CNZAP,CNNGB,JPNGO,JPNGO,JXCWDL,嘉兴外运,JXCWDL,,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/1 20:00:00,SITC NJ1,SITSITA,1649N,CNNGB,CNNGB,JPNGO,JPNGO,NBCNTR,外运箱运,NBCNTR,,,SOC,F,1,0,0,0,0,1,,,,,,,,,,,1,,,,,,,,,,,,
2017/1/1 20:00:00,SITC NJ1,SITSITA,1649N,CNNGB,CNNGB,JPNGO,JPNGO,NBCNTR,外运箱运,NBCNTR,00118JP16HQLN10,,SNL,F,0,0,0,5,0,10,,,,,,,,,,5,,,,,,,,,,,,,
2017/1/1 20:00:00,SITC NJ1,SITSITA,1649N,CNNGB,CNNGB,JPNGO,JPNGO,NBCNTR,外运箱运,NBCNTR,,,SNL,F,2,0,0,0,0,2,,,,,,,,2,,,,,,,,,,,,,,,
2017/1/1 20:00:00,SITC NJ1,SITSITA,1649N,CNNGB,CNNGB,JPNGO,JPNGO,NBCNTR,外运箱运,NBCNTR,00215JP16NGBN01,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/1 20:00:00,SITC NJ1,SITSITA,1649N,CNNGB,CNNGB,JPYOK,JPYOK,NBHGWL,宁波外运海港,NBHGWL,,,SNL,F,1,0,0,2,0,5,,,1,,,,,1,,1,,,,,,,,,,,,,
2017/1/1 20:00:00,SITC NJ1,SITSITA,1649N,CNNGB,CNNGB,JPNGO,JPNGO,NBHGWL,宁波外运海港,NBHGWL,,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/1 20:00:00,SITC NJ1,SITSITA,1649N,CNNGB,CNNGB,JPNGO,JPNGO,NPSEL1218,宁波东南物流,NPSEL1218,00206JP16NGBD01,,SNL,F,0,0,0,1,0,2,,,,,,,,,,1,,,,,,,,,,,,,
2017/1/1 20:00:00,SITC NJ1,SITSITA,1649N,CNNGB,CNNGB,JPNGO,JPNGO,PAF1,宁波中远物流,PAF1,,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/1 20:00:00,SITC NJ1,SITSITA,1649N,CNNGB,CNNGB,JPTYO,JPTYO,PHYTNB,宁波沛华运通,NBWLB1,,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/1 20:00:00,SITC NJ1,SITSITA,1649N,CNNGB,CNNGB,JPNGO,JPNGO,QYGYL123,七运供应链,NBWLB1,R16JPNGB13685,,SNL,F,0,1,0,0,0,2,,,,,,,,,1,,,,,,,,,,,,,,
2017/1/1 20:00:00,SITC NJ1,SITSITA,1649N,CNNGB,CNNGB,JPTYO,JPTYO,QYGYL123,七运供应链,NBWLB1,R16JPNGB13686,,SNL,F,1,1,0,0,0,3,,,,,,,,1,1,,,,,,,,,,,,,,
2017/1/1 20:00:00,SITC NJ1,SITSITA,1649N,CNNGB,CNNGB,JPTYO,JPTYO,QYGYL123,七运供应链,NBWLB1,,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/1 20:00:00,SITC NJ1,SITSITA,1649N,CNNGB,CNNGB,JPNGO,JPNGO,TOPSHIPPING_2,宁波托浦船务,TOPSHIPPING_2,,,SNL,F,0,0,0,2,0,4,,,,,,,,,,2,,,,,,,,,,,,,
2017/1/1 20:00:00,SITC NJ1,SITSITA,1649N,CNNGB,CNNGB,JPTYO,JPTYO,TOPSHIPPING_2,宁波托浦船务,TOPSHIPPING_2,,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/1 20:00:00,SITC NJ1,SITSITA,1649N,CNNGB,CNNGB,JPTYO,JPTYO,WDXHXYB1,宁波外代新华箱运部,WDXHXYB1,00204JP17NGBN01,,SNL,F,0,3,0,0,0,6,,,,,,,,,3,,,,,,,,,,,,,,
2017/1/1 20:00:00,SITC NJ1,SITSITA,1649N,CNNGB,CNNGB,JPNGO,JPNGO,WYFH123,宁波外运泛海,WYFH123,00340JP16NGBD01,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/10 18:00:00,NT1,SITNGBO,1702S,CNNGB,CNNGB,TWKEL,TWKEL,GXCW123,宁波港兴,GXCW123,,,SNL,F,0,0,0,1,0,2,,,,,,,,,,1,,,,,,,,,,,,,
2017/1/10 18:00:00,NT1,SITNGBO,1702S,CNNGB,CNNGB,TWKHH,TWKHH,JET55004092,浙江简达,JET55004092,,,SNL,F,1,0,0,4,0,9,,,,,,,,1,,4,,,,,,,,,,,,,
2017/1/10 18:00:00,NT1,SITNGBO,1702S,CNNGB,CNNGB,TWTXG,TWTXG,JET55004092,浙江简达,JET55004092,,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/10 18:00:00,NT1,SITNGBO,1702S,CNNGB,CNNGB,TWTXG,TWTXG,LFGYLNB,宁波利丰,LFGYLNB,,,SNL,F,3,0,0,1,0,5,,,,,,,,3,,1,,,,,,,,,,,,,
2017/1/10 18:00:00,NT1,SITNGBO,1702S,CNNGB,CNNGB,TWKHH,TWKHH,LFGYLNB,宁波利丰,LFGYLNB,,,SNL,F,1,0,0,2,0,5,,,,,,,,1,,2,,,,,,,,,,,,,
2017/1/10 18:00:00,NT1,SITNGBO,1702S,CNNGB,CNNGB,TWTXG,TWTXG,NBFANZHOU,宁波泛洲,NBFANZHOU,,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/10 18:00:00,NT1,SITNGBO,1702S,CNNGB,CNNGB,TWKHH,TWKHH,NBHGWL,宁波外运海港,NBHGWL,,,SNL,F,1,0,0,1,0,3,,,,,,,,1,,1,,,,,,,,,,,,,
2017/1/10 18:00:00,NT1,SITNGBO,1702S,CNNGB,CNNGB,TWTXG,TWTXG,NBZHHD,宁波哲辉,NBWLB1,,,SNL,F,3,1,0,1,0,7,,,,,,,,3,1,1,,,,,,,,,,,,,
2017/1/10 18:00:00,NT1,SITNGBO,1702S,CNNGB,CNNGB,TWKHH,TWKHH,NBZHHD,宁波哲辉,NBWLB1,,,SNL,F,3,0,0,0,0,3,,,,,,,,3,,,,,,,,,,,,,,,
2017/1/10 18:00:00,NT1,SITNGBO,1702S,CNNGB,CNNGB,TWKHH,TWKHH,WYHYFGS,宁波外运海运,WYHYFGS,,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/10 18:00:00,NT1,SITNGBO,1702S,CNNGB,CNNGB,TWKEL,TWKEL,ZJBTGJ,浙江邦泰,ZJBTGJ,00026TW17NGBD01,,SNL,F,0,0,0,4,0,8,,,,,,,,,,4,,,,,,,,,,,,,
2017/1/10 18:00:00,NT1,SITNGBO,1702S,CNNGB,CNNGB,TWKHH,TWKHH,ZJBTGJ,浙江邦泰,ZJBTGJ,00026TW17NGBD01,,SNL,F,2,0,0,4,0,10,,,,,,,,2,,4,,,,,,,,,,,,,
2017/1/11 18:00:00,CHS,SNLBAAR,1701S,CNNGB,CNNGB,VNHPH,VNHPH,JET55004092,浙江简达,JET55004092,R15VNNGB03563,,SNL,F,21,3,0,13,0,53,,,,,,,,21,3,13,,,,,,,,,,,,,
2017/1/11 18:00:00,CHS,SNLBAAR,1701S,CNNGB,CNNGB,VNHPH,VNHPH,NBMHWL,宁波美航物流,NBWLB1,,,SNL,F,2,0,0,0,0,2,,,,,,,,2,,,,,,,,,,,,,,,
2017/1/11 18:00:00,CHS,SNLBAAR,1701S,CNNGB,CNNGB,VNHPH,VNHPH,QYGYL123,七运供应链,NBWLB1,R16VNNGB13761,,SNL,F,6,2,0,16,0,42,,,,,,,,6,2,16,,,,,,,,,,,,,
2017/1/11 18:00:00,CHS,SNLBAAR,1701S,CNNGB,CNNGB,VNHPH,VNHPH,WYFH123,宁波外运泛海,WYFH123,R15VNNGB03565,,SNL,F,3,2,0,3,0,13,,,,,,,,3,2,3,,,,,,,,,,,,,
2017/1/11 8:00:00,CPF,SNLDFFG,1701S,CNNGB,CNNGB,PHMNS,PHMNS,JET55004092,浙江简达,JET55004092,R15PHNGB03541,,SNL,F,1,0,0,5,0,11,,,,,,,,1,,5,,,,,,,,,,,,,
2017/1/11 8:00:00,CPF,SNLDFFG,1701S,CNNGB,CNNGB,PHMNL,PHMNL,JET55004092,浙江简达,JET55004092,R15PHNGB03541,,SNL,F,3,0,0,13,0,29,,,,,,,,3,,13,,,,,,,,,,,,,
2017/1/11 8:00:00,CPF,SNLDFFG,1701S,CNNGB,CNNGB,PHMNS,PHMNS,QYGYL123,七运供应链,NBWLB1,R16PHNGB13751,,SNL,F,1,0,0,12,0,25,,,,,,,,1,,12,,,,,,,,,,,,,
2017/1/11 8:00:00,CPF,SNLDFFG,1701S,CNNGB,CNNGB,PHMNL,PHMNL,QYGYL123,七运供应链,NBWLB1,R16PHNGB13751,,SNL,F,3,0,0,11,0,25,,,,,,,,3,,11,,,,,,,,,,,,,
2017/1/11 8:00:00,CPF,SNLDFFG,1701S,CNNGB,CNNGB,PHMNL,PHMNL,WYFH123,宁波外运泛海,WYFH123,R15PHNGB03561,,SNL,F,1,1,0,6,0,15,,,,,,,,1,1,6,,,,,,,,,,,,,
2017/1/11 8:00:00,CPF,SNLDFFG,1701S,CNNGB,CNNGB,PHMNS,PHMNS,WYFH123,宁波外运泛海,WYFH123,R15PHNGB03561,,SNL,F,1,0,0,1,0,3,,,,,,,,1,,1,,,,,,,,,,,,,
2017/1/11 8:00:00,CPF,SNLDFFG,1701S,CNNGB,CNNGB,PHMNL,PHMNL,WYFH123,宁波外运泛海,WYFH123,,,SNL,F,0,0,0,2,0,4,,,,,,,,,,2,,,,,,,,,,,,,
2017/1/11 8:00:00,CPF,SNLDFFG,1701S,CNNGB,CNNGB,PHMNL,PHMNL,YAXYNB,宁波亚细亚,NBWLB1,,,SNL,F,0,1,0,18,0,38,,,,,,,,,1,18,,,,,,,,,,,,,
2017/1/11 8:00:00,CPF,SNLDFFG,1701S,CNNGB,CNNGB,PHMNS,PHMNS,YAXYNB,宁波亚细亚,NBWLB1,,,SNL,F,1,0,0,14,0,29,,,,,,,,1,,14,,,,,,,,,,,,,
2017/1/12 7:00:00,NEAX,YMLAROS,026S,CNNGB,CNNGB,AUMEL,AUMEL,JET55004092,浙江简达,JET55004092,R15AUNGB03570,,SNL,F,1,1,0,1,0,5,,,,,,,,1,1,1,,,,,,,,,,,,,
2017/1/12 7:00:00,NEAX,YMLAROS,026S,CNNGB,CNNGB,AUBNE,AUBNE,JET55004092,浙江简达,JET55004092,R15AUNGB03570,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/12 7:00:00,NEAX,YMLAROS,026S,CNNGB,CNNGB,AUSYD,AUSYD,JET55004092,浙江简达,JET55004092,R15AUNGB03570,,SNL,F,3,1,0,1,0,7,,,,,,,,3,1,1,,,,,,,,,,,,,
2017/1/12 7:00:00,NEAX,YMLAROS,026S,CNNGB,CNNGB,AUBNE,AUBNE,QYGYL123,七运供应链,NBWLB1,R16AUNGB13747,,SNL,F,1,1,0,0,0,3,,,,,,,,1,1,,,,,,,,,,,,,,
2017/1/12 7:00:00,NEAX,YMLAROS,026S,CNNGB,CNNGB,AUMEL,AUMEL,WYFH123,宁波外运泛海,WYFH123,R15AUNGB03569,,SNL,F,1,0,0,7,0,15,,,,,,,,1,,7,,,,,,,,,,,,,
2017/1/12 7:00:00,NEAX,YMLAROS,026S,CNNGB,CNNGB,AUSYD,AUSYD,WYFH123,宁波外运泛海,WYFH123,R15AUNGB03569,,SNL,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/14 10:00:00,CAT,YMLSIRE,066S,CNNGB,CNNGB,AUMEL,AUMEL,JET55004092,浙江简达,JET55004092,R15AUNGB03570,,SNL,F,7,0,0,6,0,19,,,,,,,,7,,6,,,,,,,,,,,,,
2017/1/14 10:00:00,CAT,YMLSIRE,066S,CNNGB,CNNGB,AUSYD,AUSYD,JET55004092,浙江简达,JET55004092,R15AUNGB03570,,SNL,F,6,0,0,2,0,10,,,,,,,,6,,2,,,,,,,,,,,,,
2017/1/14 10:00:00,CAT,YMLSIRE,066S,CNNGB,CNNGB,AUBNE,AUBNE,JET55004092,浙江简达,JET55004092,R15AUNGB03570,,SNL,F,3,1,0,4,0,13,,,,,,,,3,1,4,,,,,,,,,,,,,
2017/1/14 10:00:00,CAT,YMLSIRE,066S,CNNGB,CNNGB,AUSYD,AUSYD,JET55004092,浙江简达,JET55004092,R15AUNGB03570,,SOC,F,1,0,0,0,0,1,,,,,,,,1,,,,,,,,,,,,,,,
2017/1/14 10:00:00,CAT,YMLSIRE,066S,CNNGB,CNNGB,AUMEL,AUMEL,QYGYL123,七运供应链,NBWLB1,R16AUNGB13747,,SNL,F,7,1,0,4,0,17,,,,,,,,7,1,4,,,,,,,,,,,,,
2017/1/14 10:00:00,CAT,YMLSIRE,066S,CNNGB,CNNGB,AUBNE,AUBNE,QYGYL123,七运供应链,NBWLB1,R16AUNGB13747,,SNL,F,2,0,0,1,0,4,,,,,,,,2,,1,,,,,,,,,,,,,
2017/1/14 10:00:00,CAT,YMLSIRE,066S,CNNGB,CNNGB,AUSYD,AUSYD,QYGYL123,七运供应链,NBWLB1,R16AUNGB13747,,SNL,F,6,1,0,3,0,14,,,,,,,,6,1,3,,,,,,,,,,,,,
